ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,rp
-46,-43,-46,-54,-60,-48,-38,-54,13
-47,-42,-47,-56,-60,-49,-39,-54,13
-46,-43,-45,-57,-60,-50,-39,-55,13
-47,-43,-47,-54,-64,-49,-38,-55,13
-46,-43,-45,-55,-64,-50,-39,-56,13
-47,-44,-46,-56,-64,-50,-40,-57,13
-47,-42,-46,-57,-63,-50,-39,-56,13
-47,-44,-46,-57,-62,-50,-39,-56,13
-46,-43,-45,-55,-62,-49,-39,-55,13
-45,-42,-45,-55,-62,-50,-37,-55,13
-47,-43,-45,-54,-62,-50,-38,-54,13
-46,-43,-46,-53,-61,-49,-38,-54,13
-46,-43,-46,-55,-60,-51,-38,-54,13
-47,-42,-46,-54,-62,-46,-38,-54,13
-46,-41,-44,-56,-60,-47,-38,-53,13
-47,-42,-43,-54,-64,-48,-38,-54,13
-47,-42,-44,-54,-64,-48,-39,-54,13
-46,-42,-44,-56,-62,-47,-38,-52,13
-47,-43,-46,-55,-58,-47,-38,-53,13
-46,-43,-44,-55,-66,-47,-38,-54,13
-47,-44,-45,-54,-65,-47,-38,-53,13
-46,-42,-45,-55,-67,-46,-37,-53,13
-47,-42,-46,-56,-64,-48,-38,-53,13
-47,-43,-45,-55,-67,-48,-37,-53,13
-47,-42,-44,-55,-68,-47,-38,-53,13
-47,-42,-45,-54,-65,-46,-38,-52,13
-47,-43,-45,-55,-69,-46,-39,-53,13
-47,-44,-44,-55,-67,-46,-38,-54,13
-47,-42,-45,-55,-66,-45,-41,-54,13
-47,-44,-45,-55,-66,-46,-38,-52,13
-49,-45,-47,-56,-68,-47,-40,-55,13
-47,-42,-42,-55,-65,-45,-37,-53,13
-46,-43,-44,-55,-67,-46,-37,-52,13
-48,-45,-45,-57,-67,-48,-40,-54,13
-47,-42,-43,-55,-65,-47,-37,-55,13
-47,-43,-45,-54,-65,-47,-38,-53,13
-47,-42,-45,-55,-63,-46,-37,-53,13
-47,-42,-45,-54,-64,-46,-37,-53,13
-47,-43,-44,-54,-65,-47,-38,-53,13
-47,-42,-45,-55,-65,-46,-37,-54,13
-46,-43,-46,-55,-65,-46,-37,-52,13
-46,-43,-45,-56,-65,-47,-38,-54,13
-47,-43,-44,-55,-65,-46,-37,-54,13
-46,-44,-46,-55,-65,-47,-38,-54,13
-46,-42,-46,-56,-66,-47,-38,-53,13
-46,-43,-44,-55,-68,-46,-37,-54,13
-47,-42,-43,-56,-68,-45,-38,-53,13
-47,-43,-45,-56,-69,-46,-37,-53,13
-46,-43,-44,-55,-68,-45,-37,-53,13
-48,-43,-44,-54,-67,-46,-38,-53,13
-46,-43,-45,-55,-66,-45,-37,-53,13
-46,-42,-44,-55,-65,-45,-37,-53,13
-46,-42,-45,-54,-65,-44,-37,-53,13
-46,-43,-44,-55,-65,-47,-37,-53,13
-47,-43,-45,-54,-65,-47,-37,-55,13
-47,-41,-44,-54,-66,-46,-37,-51,13
-47,-42,-44,-55,-65,-46,-39,-54,13
-47,-42,-44,-54,-65,-47,-38,-54,13
-46,-42,-44,-55,-65,-47,-38,-53,13
-47,-44,-45,-55,-63,-47,-38,-53,13
-47,-44,-45,-55,-61,-48,-38,-52,13
-47,-43,-46,-54,-62,-48,-38,-53,13
-46,-42,-45,-56,-60,-47,-38,-52,13
-46,-43,-44,-54,-58,-50,-38,-53,13
-46,-43,-45,-55,-59,-50,-38,-53,13
-46,-42,-46,-56,-58,-50,-38,-54,13
-46,-42,-45,-55,-57,-50,-36,-52,13
-46,-43,-46,-53,-57,-48,-38,-51,13
-47,-43,-45,-54,-58,-46,-37,-53,13
-47,-41,-44,-54,-55,-46,-37,-54,13
-46,-42,-44,-55,-57,-47,-38,-51,13
-46,-43,-44,-55,-57,-47,-37,-53,13
-46,-42,-44,-55,-56,-48,-37,-52,13
-45,-43,-44,-54,-56,-47,-38,-52,13
-47,-43,-43,-53,-55,-48,-37,-51,13
-45,-42,-44,-55,-61,-47,-37,-53,13
-46,-43,-44,-54,-58,-46,-38,-53,13
-46,-42,-45,-55,-57,-48,-38,-53,13
-46,-43,-44,-55,-57,-49,-37,-52,13
-46,-43,-45,-55,-57,-49,-38,-53,13
-47,-43,-45,-56,-58,-48,-38,-53,13
-47,-42,-46,-56,-58,-48,-38,-53,13
-48,-43,-45,-54,-58,-49,-38,-53,13
-49,-45,-46,-55,-60,-50,-41,-54,13
-48,-43,-41,-55,-59,-49,-36,-52,13
-47,-42,-44,-55,-56,-47,-38,-54,13
-47,-42,-45,-56,-57,-45,-37,-53,13
-46,-41,-43,-55,-59,-45,-38,-52,13
-46,-42,-45,-55,-60,-46,-37,-54,13
-46,-42,-44,-55,-61,-45,-37,-55,13
-47,-43,-45,-55,-62,-47,-38,-55,13
-47,-42,-43,-55,-61,-46,-38,-54,13
-47,-42,-45,-55,-61,-48,-38,-54,13
-48,-42,-45,-55,-59,-47,-38,-54,13
-46,-42,-45,-55,-60,-48,-37,-54,13
-46,-42,-45,-55,-58,-47,-38,-53,13
-46,-43,-44,-55,-61,-46,-38,-55,13
-46,-42,-42,-54,-60,-47,-37,-53,13
-46,-43,-44,-55,-55,-46,-38,-54,13
-46,-42,-46,-54,-58,-47,-37,-54,13
-47,-42,-45,-55,-58,-47,-38,-55,13
-47,-42,-44,-55,-57,-48,-37,-54,13
-46,-43,-44,-55,-60,-47,-37,-53,13
-46,-41,-45,-54,-60,-47,-47,-55,13
-46,-41,-42,-55,-59,-48,-37,-56,13
-46,-42,-44,-53,-55,-47,-37,-53,13
-47,-40,-43,-55,-59,-47,-36,-55,13
-48,-43,-45,-55,-59,-46,-38,-55,13
-47,-42,-45,-55,-66,-47,-39,-55,13
-48,-42,-44,-54,-58,-46,-38,-54,13
-47,-43,-45,-55,-58,-47,-38,-55,13
-47,-42,-45,-55,-58,-47,-39,-54,13
-48,-41,-44,-54,-59,-46,-38,-54,13
-46,-43,-45,-54,-58,-47,-37,-54,13
-46,-42,-44,-55,-57,-47,-38,-55,13
-47,-43,-44,-54,-56,-47,-38,-54,13
-46,-42,-44,-56,-56,-47,-38,-54,13
-49,-45,-47,-58,-60,-49,-40,-58,13
-48,-43,-45,-56,-58,-48,-38,-55,13
-48,-43,-45,-55,-57,-47,-38,-55,13
-48,-43,-44,-55,-57,-47,-37,-55,13
-46,-43,-44,-56,-58,-47,-37,-54,13
-46,-42,-45,-55,-58,-48,-38,-54,13
-47,-43,-45,-55,-58,-47,-38,-55,13
-47,-42,-45,-55,-57,-46,-38,-57,13
-47,-42,-44,-55,-59,-47,-39,-54,13
-47,-43,-44,-55,-59,-47,-38,-56,13
-47,-42,-45,-54,-58,-48,-37,-55,13
-48,-43,-44,-55,-57,-48,-38,-55,13
-48,-43,-45,-55,-58,-49,-38,-55,13
-46,-43,-46,-55,-58,-48,-38,-55,13
-47,-42,-46,-55,-57,-48,-38,-56,13
-48,-42,-44,-55,-57,-47,-38,-56,13
-47,-42,-45,-54,-58,-48,-38,-55,13
-47,-44,-43,-55,-57,-50,-39,-54,13
-48,-43,-44,-56,-57,-50,-38,-54,13
-46,-43,-43,-56,-60,-47,-38,-56,13
-47,-42,-43,-56,-60,-48,-39,-53,13
-47,-42,-45,-57,-60,-47,-38,-56,13
-47,-42,-44,-58,-59,-47,-37,-55,13
-47,-41,-44,-56,-59,-49,-38,-56,13
-47,-42,-44,-55,-60,-48,-38,-55,13
-47,-41,-44,-55,-59,-48,-38,-54,13
-47,-42,-44,-57,-59,-48,-38,-55,13
-47,-43,-45,-56,-59,-48,-39,-55,13
-46,-43,-45,-56,-58,-51,-39,-53,13
-47,-43,-44,-56,-59,-51,-39,-56,13
-46,-44,-43,-56,-58,-50,-38,-54,13
-47,-43,-45,-57,-59,-48,-38,-54,13
-47,-42,-44,-55,-62,-48,-38,-56,13
-47,-42,-45,-55,-57,-50,-38,-54,13
-46,-43,-45,-54,-58,-52,-38,-54,13
-48,-43,-43,-55,-59,-46,-36,-53,13
-47,-43,-45,-54,-58,-46,-38,-54,13
-47,-43,-45,-56,-59,-47,-38,-53,13
-46,-43,-45,-59,-58,-47,-38,-55,13
-47,-42,-45,-57,-59,-48,-37,-54,13
-46,-42,-45,-57,-59,-49,-38,-55,13
-46,-42,-45,-56,-58,-48,-38,-55,13
-47,-43,-45,-57,-59,-49,-39,-56,13
-48,-42,-43,-56,-59,-49,-38,-56,13
-44,-41,-45,-58,-65,-49,-39,-54,13
-47,-42,-43,-57,-66,-50,-38,-56,13
-48,-40,-47,-57,-67,-48,-39,-55,13
-48,-42,-43,-58,-67,-49,-38,-57,13
-46,-41,-45,-58,-66,-48,-38,-55,13
-47,-41,-44,-58,-67,-49,-38,-55,13
-47,-40,-45,-56,-68,-48,-39,-55,13
-47,-43,-46,-56,-69,-49,-38,-56,13
-48,-42,-43,-57,-68,-46,-38,-55,13
-46,-42,-44,-54,-66,-47,-38,-54,13
-48,-42,-45,-55,-67,-50,-38,-55,13
-47,-43,-46,-56,-68,-48,-39,-55,13
-47,-43,-46,-55,-68,-45,-38,-54,13
-46,-42,-46,-55,-67,-46,-38,-55,13
-46,-43,-46,-55,-68,-46,-37,-55,13
-47,-43,-45,-56,-69,-46,-39,-55,13
-46,-44,-45,-55,-68,-45,-37,-55,13
-48,-42,-45,-56,-68,-46,-39,-56,13
-48,-42,-45,-55,-61,-45,-38,-56,13
-46,-42,-45,-56,-61,-46,-39,-57,13
-47,-43,-44,-56,-61,-46,-38,-54,13
-47,-43,-45,-56,-60,-45,-38,-57,13
-46,-43,-45,-56,-65,-45,-38,-56,13
-47,-42,-45,-57,-64,-45,-38,-55,13
-46,-42,-43,-56,-65,-46,-38,-55,13
-46,-43,-46,-56,-66,-45,-38,-55,13
-46,-43,-44,-56,-66,-46,-38,-56,13
-47,-42,-43,-55,-66,-46,-39,-56,13
-47,-43,-45,-55,-65,-46,-38,-55,13
-47,-42,-46,-56,-66,-46,-39,-56,13
-47,-41,-46,-56,-67,-45,-35,-55,13
-47,-44,-43,-56,-61,-46,-38,-55,13
-43,-56,-45,-56,-56,-49,-57,-48,14
-44,-53,-44,-55,-55,-48,-55,-48,14
-42,-55,-44,-54,-55,-46,-56,-48,14
-43,-52,-45,-54,-58,-50,-56,-49,14
-43,-53,-45,-54,-56,-49,-56,-49,14
-44,-51,-46,-54,-58,-49,-56,-47,14
-42,-54,-45,-54,-55,-50,-56,-48,14
-42,-52,-45,-54,-56,-51,-57,-49,14
-41,-52,-45,-55,-57,-50,-57,-48,14
-42,-53,-45,-54,-55,-50,-58,-48,14
-43,-53,-45,-53,-54,-49,-57,-49,14
-43,-56,-44,-52,-56,-48,-57,-49,14
-42,-53,-45,-54,-56,-50,-57,-48,14
-41,-55,-45,-54,-56,-50,-57,-48,14
-42,-55,-45,-53,-56,-50,-57,-49,14
-43,-54,-46,-53,-55,-49,-57,-49,14
-42,-54,-43,-55,-54,-46,-57,-48,14
-43,-52,-44,-54,-57,-50,-58,-47,14
-43,-54,-45,-54,-55,-49,-58,-49,14
-44,-54,-46,-54,-55,-50,-58,-48,14
-43,-54,-46,-54,-55,-50,-57,-48,14
-42,-54,-45,-54,-52,-51,-57,-49,14
-42,-54,-46,-53,-53,-49,-58,-48,14
-42,-55,-45,-52,-54,-50,-59,-49,14
-42,-53,-45,-54,-54,-50,-58,-49,14
-42,-54,-45,-54,-54,-50,-57,-47,14
-43,-54,-44,-53,-52,-51,-57,-48,14
-41,-54,-47,-51,-54,-49,-58,-47,14
-42,-54,-45,-53,-54,-50,-58,-49,14
-42,-54,-45,-54,-53,-50,-59,-48,14
-42,-54,-44,-53,-55,-49,-58,-48,14
-42,-55,-46,-54,-53,-50,-56,-49,14
-42,-54,-45,-53,-53,-51,-58,-48,14
-43,-56,-45,-54,-54,-48,-56,-50,14
-42,-55,-45,-54,-54,-46,-56,-49,14
-42,-55,-45,-53,-53,-48,-56,-49,14
-43,-57,-45,-54,-54,-49,-55,-50,14
-42,-58,-46,-54,-54,-48,-55,-50,14
-43,-56,-45,-54,-54,-47,-55,-48,14
-42,-56,-44,-51,-54,-47,-56,-49,14
-42,-57,-44,-55,-54,-49,-55,-49,14
-42,-56,-45,-53,-53,-48,-55,-48,14
-42,-56,-46,-54,-52,-48,-56,-50,14
-42,-57,-46,-54,-53,-49,-54,-48,14
-42,-56,-46,-54,-52,-47,-55,-49,14
-43,-57,-46,-54,-52,-48,-55,-49,14
-42,-57,-44,-54,-53,-49,-55,-48,14
-42,-58,-46,-55,-51,-48,-56,-49,14
-43,-58,-46,-55,-53,-49,-56,-49,14
-42,-56,-46,-54,-51,-51,-57,-49,14
-42,-53,-45,-55,-53,-51,-56,-49,14
-44,-53,-45,-55,-54,-49,-57,-48,14
-42,-52,-45,-55,-55,-50,-56,-49,14
-42,-52,-45,-56,-55,-50,-55,-49,14
-42,-53,-44,-53,-54,-49,-55,-49,14
-42,-54,-46,-55,-52,-49,-56,-49,14
-43,-53,-45,-55,-53,-48,-56,-48,14
-42,-53,-45,-53,-53,-49,-56,-49,14
-43,-53,-44,-54,-54,-49,-56,-50,14
-42,-52,-45,-54,-53,-50,-56,-49,14
-42,-52,-44,-54,-54,-49,-56,-50,14
-42,-53,-45,-54,-54,-49,-55,-49,14
-43,-53,-42,-54,-51,-48,-55,-49,14
-42,-52,-46,-55,-51,-45,-55,-48,14
-43,-53,-46,-55,-55,-50,-56,-49,14
-42,-53,-46,-54,-54,-50,-55,-48,14
-42,-56,-46,-53,-53,-51,-57,-48,14
-42,-53,-44,-54,-54,-50,-59,-49,14
-42,-54,-45,-53,-55,-49,-59,-49,14
-41,-53,-46,-53,-54,-47,-56,-49,14
-42,-53,-46,-53,-54,-48,-56,-48,14
-41,-53,-46,-52,-55,-50,-56,-48,14
-43,-53,-45,-53,-55,-49,-56,-48,14
-43,-54,-46,-54,-56,-49,-56,-48,14
-43,-53,-46,-55,-54,-50,-55,-48,14
-42,-54,-46,-55,-55,-49,-55,-48,14
-42,-54,-43,-55,-56,-50,-54,-50,14
-43,-55,-45,-53,-55,-47,-56,-48,14
-42,-54,-45,-53,-54,-49,-55,-48,14
-42,-54,-46,-54,-54,-50,-55,-48,14
-43,-53,-44,-53,-54,-51,-56,-49,14
-43,-54,-45,-54,-55,-49,-57,-49,14
-42,-55,-46,-53,-57,-50,-58,-49,14
-42,-55,-46,-54,-55,-50,-58,-48,14
-42,-56,-45,-54,-55,-49,-56,-49,14
-41,-53,-43,-50,-54,-49,-55,-46,14
-42,-55,-46,-51,-52,-50,-57,-49,14
-43,-55,-45,-54,-56,-49,-57,-46,14
-42,-55,-46,-54,-54,-51,-58,-48,14
-44,-55,-46,-54,-56,-49,-59,-48,14
-42,-52,-45,-53,-56,-48,-57,-47,14
-43,-55,-46,-53,-55,-50,-57,-49,14
-43,-56,-46,-53,-55,-50,-57,-48,14
-44,-54,-46,-53,-55,-50,-57,-48,14
-43,-55,-46,-53,-55,-49,-56,-48,14
-43,-56,-46,-54,-55,-50,-56,-50,14
-43,-55,-45,-54,-55,-49,-56,-50,14
-42,-56,-45,-53,-55,-50,-57,-49,14
-44,-56,-46,-53,-55,-49,-58,-48,14
-43,-55,-46,-53,-53,-51,-56,-49,14
-42,-54,-47,-54,-55,-51,-57,-48,14
-43,-56,-46,-53,-54,-51,-58,-49,14
-43,-55,-46,-53,-55,-50,-57,-49,14
-43,-55,-45,-54,-55,-50,-57,-48,14
-43,-55,-46,-54,-55,-50,-57,-48,14
-42,-56,-47,-53,-54,-49,-57,-49,14
-42,-56,-46,-53,-54,-50,-56,-50,14
-42,-56,-45,-54,-54,-49,-57,-48,14
-42,-56,-46,-54,-54,-49,-57,-48,14
-43,-56,-45,-54,-55,-50,-56,-49,14
-43,-54,-46,-53,-55,-48,-56,-49,14
-43,-53,-46,-53,-55,-50,-56,-50,14
-44,-56,-46,-54,-55,-49,-56,-49,14
-43,-57,-45,-53,-56,-50,-56,-50,14
-43,-56,-45,-53,-54,-49,-56,-48,14
-42,-56,-47,-53,-56,-49,-56,-48,14
-43,-55,-45,-54,-55,-50,-56,-49,14
-44,-57,-46,-53,-56,-49,-56,-50,14
-43,-55,-46,-54,-53,-49,-57,-49,14
-43,-56,-46,-54,-54,-49,-57,-49,14
-43,-56,-46,-53,-54,-50,-56,-49,14
-43,-56,-46,-53,-55,-50,-58,-50,14
-43,-55,-46,-54,-55,-49,-57,-49,14
-42,-55,-46,-55,-56,-48,-57,-49,14
-43,-52,-46,-56,-58,-49,-56,-50,14
-43,-53,-45,-56,-59,-48,-55,-49,14
-43,-53,-47,-54,-58,-50,-57,-48,14
-43,-52,-45,-55,-58,-50,-56,-49,14
-43,-52,-46,-54,-59,-49,-57,-48,14
-44,-53,-46,-54,-58,-50,-57,-49,14
-44,-53,-46,-54,-59,-50,-56,-49,14
-43,-55,-44,-55,-60,-49,-56,-48,14
-44,-56,-46,-55,-59,-50,-56,-49,14
-44,-56,-46,-55,-57,-49,-56,-50,14
-43,-54,-45,-55,-58,-51,-57,-49,14
-41,-57,-46,-58,-58,-51,-56,-47,14
-43,-56,-45,-56,-56,-52,-57,-49,14
-43,-56,-46,-56,-57,-50,-57,-48,14
-42,-56,-45,-56,-56,-50,-56,-48,14
-43,-56,-46,-55,-57,-50,-56,-49,14
-42,-54,-46,-56,-56,-50,-56,-49,14
-42,-55,-45,-55,-57,-49,-56,-49,14
-42,-55,-46,-55,-56,-50,-57,-49,14
-43,-54,-46,-56,-58,-46,-57,-47,14
-43,-53,-45,-54,-58,-49,-56,-49,14
-43,-53,-46,-57,-58,-49,-57,-50,14
-42,-53,-45,-55,-58,-49,-57,-49,14
-43,-52,-45,-55,-58,-50,-56,-49,14
-43,-52,-46,-55,-58,-49,-58,-49,14
-43,-53,-45,-56,-57,-49,-58,-49,14
-42,-52,-45,-57,-57,-49,-57,-50,14
-44,-53,-45,-56,-57,-48,-57,-48,14
-43,-52,-46,-56,-56,-49,-57,-49,14
-42,-53,-46,-55,-57,-48,-57,-48,14
-44,-52,-45,-57,-57,-49,-56,-50,14
-43,-53,-46,-56,-56,-49,-57,-50,14
-43,-53,-45,-55,-58,-50,-57,-50,14
-41,-56,-45,-52,-56,-48,-56,-48,14
-43,-53,-46,-55,-58,-49,-57,-48,14
-43,-53,-46,-55,-58,-51,-56,-49,14
-44,-54,-46,-55,-57,-50,-56,-48,14
-44,-54,-45,-56,-57,-50,-55,-49,14
-41,-55,-45,-55,-57,-50,-56,-49,14
-43,-55,-46,-55,-57,-49,-56,-49,14
-43,-54,-46,-55,-56,-49,-57,-49,14
-43,-54,-46,-54,-57,-50,-57,-49,14
-43,-54,-45,-55,-56,-50,-56,-48,14
-42,-54,-45,-55,-57,-50,-57,-48,14
-43,-53,-46,-55,-58,-50,-57,-49,14
-43,-54,-47,-56,-56,-49,-57,-49,14
-43,-54,-45,-56,-57,-50,-57,-49,14
-43,-55,-46,-55,-56,-50,-56,-50,14
-40,-52,-44,-56,-57,-51,-57,-50,14
-43,-54,-45,-56,-57,-49,-56,-48,14
-43,-54,-45,-55,-57,-48,-56,-48,14
-43,-53,-46,-53,-57,-49,-57,-48,14
-40,-54,-46,-54,-57,-49,-56,-49,14
-43,-55,-44,-54,-55,-50,-56,-48,14
-44,-55,-46,-55,-57,-49,-57,-48,14
-43,-55,-46,-55,-57,-49,-56,-50,14
-42,-55,-45,-55,-55,-49,-56,-49,14
-43,-55,-46,-55,-56,-51,-56,-49,14
-44,-56,-46,-55,-57,-50,-56,-49,14
-41,-53,-43,-53,-52,-48,-54,-47,14
-43,-56,-46,-56,-57,-48,-56,-48,14
-44,-54,-46,-54,-55,-49,-56,-49,14
-44,-55,-46,-55,-56,-49,-56,-48,14
-42,-54,-45,-56,-56,-48,-57,-48,14
-43,-53,-45,-56,-57,-48,-57,-49,14
-42,-56,-46,-56,-57,-50,-57,-49,14
-43,-55,-46,-54,-54,-49,-58,-49,14
-43,-55,-45,-55,-56,-50,-57,-50,14
-44,-54,-47,-55,-55,-50,-58,-49,14
-44,-54,-45,-56,-55,-49,-57,-48,14
-43,-56,-46,-55,-56,-49,-57,-50,14
-42,-54,-46,-56,-56,-51,-57,-49,14
-43,-55,-45,-55,-54,-49,-57,-50,14
-43,-56,-46,-54,-56,-49,-57,-48,14
-44,-56,-45,-56,-56,-49,-57,-49,14
-43,-56,-47,-56,-55,-50,-58,-49,14
-44,-56,-47,-56,-56,-50,-58,-43,14
-42,-57,-45,-54,-53,-49,-58,-49,14
-42,-54,-46,-55,-56,-49,-59,-49,14
-44,-56,-46,-54,-55,-49,-58,-49,14
-44,-56,-45,-55,-53,-49,-57,-49,14
-43,-57,-45,-54,-53,-50,-57,-49,14
-43,-55,-45,-55,-55,-51,-58,-48,14
-43,-54,-46,-54,-55,-49,-56,-48,14
-41,-56,-46,-53,-53,-51,-57,-49,14
-43,-55,-45,-54,-54,-51,-57,-48,14
-42,-56,-46,-54,-54,-51,-56,-49,14
-42,-55,-45,-54,-55,-51,-57,-50,14
-43,-55,-45,-54,-55,-49,-56,-48,14
-43,-56,-45,-53,-55,-47,-56,-48,14
-42,-53,-46,-53,-53,-48,-56,-48,14
-43,-53,-45,-53,-54,-49,-55,-49,14
-42,-52,-46,-53,-55,-48,-56,-49,14
-43,-53,-46,-53,-56,-50,-56,-50,14
-43,-53,-46,-54,-55,-48,-56,-49,14
-43,-53,-46,-53,-54,-49,-56,-50,14
-57,-46,-49,-49,-58,-52,-57,-41,15
-57,-46,-49,-46,-58,-53,-55,-42,15
-56,-47,-51,-47,-58,-53,-55,-41,15
-56,-48,-53,-46,-58,-56,-57,-41,15
-55,-48,-51,-46,-58,-51,-58,-41,15
-55,-46,-50,-45,-59,-56,-56,-40,15
-56,-46,-49,-48,-58,-57,-56,-41,15
-55,-45,-50,-47,-59,-56,-57,-40,15
-54,-45,-52,-46,-58,-55,-58,-41,15
-57,-46,-49,-45,-59,-55,-56,-42,15
-57,-46,-49,-46,-59,-55,-57,-39,15
-56,-46,-49,-46,-59,-55,-54,-41,15
-57,-48,-50,-46,-59,-54,-55,-41,15
-56,-45,-51,-46,-59,-55,-57,-42,15
-55,-49,-51,-46,-59,-55,-56,-41,15
-55,-46,-50,-46,-60,-52,-56,-41,15
-56,-47,-52,-46,-58,-52,-56,-41,15
-55,-46,-50,-47,-60,-52,-57,-41,15
-56,-46,-51,-46,-59,-52,-56,-41,15
-56,-45,-51,-45,-60,-52,-58,-41,15
-56,-46,-51,-46,-59,-52,-56,-41,15
-57,-46,-51,-45,-58,-53,-55,-41,15
-56,-49,-51,-46,-59,-54,-56,-41,15
-56,-46,-51,-45,-59,-53,-56,-40,15
-56,-45,-50,-46,-59,-54,-55,-42,15
-57,-47,-49,-45,-59,-56,-55,-41,15
-56,-47,-50,-46,-58,-54,-57,-42,15
-57,-47,-49,-48,-60,-54,-55,-40,15
-56,-50,-51,-45,-60,-54,-55,-41,15
-56,-47,-49,-45,-59,-54,-55,-41,15
-56,-46,-50,-46,-59,-54,-55,-41,15
-57,-46,-50,-46,-59,-54,-55,-41,15
-56,-46,-49,-46,-58,-54,-56,-41,15
-56,-46,-52,-49,-58,-54,-55,-40,15
-56,-46,-52,-45,-57,-55,-56,-41,15
-57,-47,-49,-45,-58,-54,-57,-41,15
-55,-48,-52,-46,-59,-55,-55,-41,15
-57,-46,-52,-46,-58,-54,-55,-41,15
-57,-46,-50,-46,-57,-53,-56,-41,15
-57,-47,-50,-46,-58,-54,-56,-41,15
-58,-47,-52,-47,-59,-52,-57,-42,15
-58,-47,-50,-45,-58,-53,-55,-41,15
-58,-47,-49,-47,-58,-53,-56,-40,15
-58,-47,-50,-48,-58,-54,-55,-41,15
-57,-48,-50,-46,-57,-53,-56,-40,15
-57,-47,-51,-45,-56,-54,-56,-41,15
-58,-46,-51,-46,-59,-51,-57,-41,15
-57,-47,-51,-45,-59,-52,-56,-41,15
-58,-47,-49,-46,-60,-54,-55,-41,15
-57,-46,-50,-46,-58,-52,-56,-42,15
-55,-46,-51,-46,-60,-51,-56,-42,15
-55,-47,-51,-46,-59,-51,-56,-41,15
-56,-46,-50,-45,-59,-51,-57,-40,15
-56,-45,-51,-46,-57,-55,-58,-42,15
-57,-47,-49,-46,-58,-56,-55,-41,15
-57,-46,-51,-46,-58,-55,-56,-41,15
-58,-47,-50,-46,-58,-55,-56,-41,15
-57,-46,-51,-46,-58,-54,-55,-40,15
-57,-49,-51,-47,-59,-55,-56,-42,15
-58,-47,-51,-45,-58,-55,-55,-41,15
-58,-48,-51,-47,-58,-54,-55,-41,15
-57,-47,-50,-46,-58,-53,-57,-40,15
-58,-47,-52,-48,-57,-54,-57,-41,15
-58,-48,-50,-46,-57,-54,-57,-41,15
-58,-47,-52,-47,-58,-52,-56,-41,15
-58,-48,-53,-46,-54,-53,-56,-42,15
-59,-47,-51,-47,-54,-53,-56,-41,15
-58,-47,-50,-45,-55,-53,-56,-41,15
-58,-47,-50,-47,-57,-54,-56,-41,15
-59,-47,-50,-47,-58,-54,-55,-40,15
-57,-47,-52,-49,-55,-54,-55,-41,15
-57,-48,-50,-45,-55,-54,-56,-41,15
-57,-48,-49,-46,-55,-53,-57,-41,15
-57,-46,-51,-45,-55,-55,-55,-41,15
-57,-47,-50,-47,-56,-56,-57,-40,15
-56,-47,-51,-47,-55,-56,-57,-40,15
-56,-47,-50,-46,-54,-56,-56,-40,15
-57,-48,-50,-45,-55,-56,-56,-41,15
-57,-48,-51,-46,-56,-56,-56,-40,15
-57,-47,-51,-45,-56,-55,-57,-40,15
-56,-47,-50,-45,-56,-55,-57,-41,15
-57,-48,-51,-46,-55,-56,-55,-41,15
-56,-47,-51,-44,-55,-54,-56,-41,15
-56,-47,-50,-46,-55,-56,-56,-42,15
-57,-48,-50,-45,-56,-56,-56,-41,15
-55,-46,-52,-45,-55,-56,-56,-41,15
-56,-46,-50,-45,-56,-55,-57,-41,15
-55,-46,-51,-45,-57,-55,-57,-42,15
-57,-46,-52,-46,-55,-55,-58,-41,15
-56,-46,-52,-45,-55,-53,-55,-41,15
-56,-46,-51,-47,-55,-54,-55,-42,15
-56,-46,-53,-45,-55,-55,-55,-41,15
-55,-46,-53,-48,-56,-55,-56,-41,15
-56,-46,-53,-45,-56,-55,-57,-41,15
-55,-46,-51,-45,-56,-56,-56,-40,15
-56,-46,-51,-46,-56,-54,-57,-42,15
-57,-46,-52,-46,-56,-55,-57,-42,15
-55,-47,-51,-47,-56,-56,-58,-41,15
-57,-45,-50,-46,-56,-56,-57,-41,15
-55,-48,-52,-45,-56,-55,-58,-41,15
-54,-49,-52,-47,-56,-56,-58,-41,15
-56,-46,-50,-46,-59,-53,-57,-41,15
-58,-46,-49,-46,-52,-60,-57,-39,15
-57,-46,-51,-46,-55,-51,-57,-40,15
-57,-48,-51,-46,-55,-56,-56,-41,15
-56,-46,-50,-47,-54,-51,-56,-42,15
-57,-47,-51,-47,-57,-52,-55,-41,15
-55,-46,-51,-46,-57,-56,-56,-41,15
-56,-47,-50,-46,-56,-56,-57,-41,15
-56,-45,-51,-47,-57,-57,-55,-41,15
-56,-44,-49,-45,-60,-56,-57,-41,15
-57,-45,-50,-46,-65,-56,-56,-42,15
-56,-45,-49,-46,-61,-55,-56,-42,15
-56,-47,-50,-45,-61,-56,-56,-41,15
-56,-47,-50,-49,-61,-56,-55,-42,15
-55,-46,-50,-46,-63,-56,-55,-41,15
-57,-46,-49,-45,-62,-56,-56,-41,15
-56,-48,-49,-46,-61,-56,-54,-41,15
-56,-48,-49,-45,-63,-56,-56,-41,15
-56,-46,-51,-47,-61,-56,-56,-41,15
-56,-46,-50,-46,-63,-55,-55,-41,15
-56,-47,-52,-46,-63,-56,-51,-42,15
-56,-46,-50,-45,-62,-57,-56,-41,15
-56,-46,-49,-47,-63,-56,-53,-40,15
